date,temperature_2m,wind_speed_30hPa,wind_speed_50hPa,wind_speed_70hPa,wind_speed_100hPa,wind_speed_150hPa,wind_speed_200hPa,wind_speed_250hPa,wind_speed_300hPa,wind_speed_400hPa,wind_speed_500hPa,wind_speed_600hPa,wind_speed_700hPa,wind_speed_800hPa,wind_speed_850hPa,wind_speed_900hPa,wind_speed_925hPa,wind_speed_950hPa,wind_speed_975hPa,wind_speed_1000hPa,wind_direction_30hPa,wind_direction_50hPa,wind_direction_70hPa,wind_direction_100hPa,wind_direction_150hPa,wind_direction_200hPa,wind_direction_250hPa,wind_direction_300hPa,wind_direction_400hPa,wind_direction_500hPa,wind_direction_600hPa,wind_direction_700hPa,wind_direction_800hPa,wind_direction_850hPa,wind_direction_900hPa,wind_direction_925hPa,wind_direction_950hPa,wind_direction_975hPa,wind_direction_1000hPa,pressure_msl,surface_pressure,cloud_cover_high,cloud_cover_mid,cloud_cover_low,is_day
2025-10-03 20:00:00+00:00,23.283499,7.3877287,13.851519,25.027859,35.731194,47.015217,63.765984,59.15863,53.18297,41.331688,34.947098,28.617096,14.631672,13.897957,12.056728,11.606923,11.994643,11.5129175,6.647329,6.80344,217.87505,259.21576,248.74942,274.15958,277.1249,297.8669,298.8107,292.19034,279.01926,280.68484,278.88058,290.0953,294.0755,270.0,263.29025,264.80566,266.87793,270.0,270.0,1016.5,967.24786,10.0,5.0,0.0,1.0
2025-10-03 21:00:00+00:00,22.9835,7.9091973,13.023566,27.066805,36.492687,48.4749,64.911194,58.834843,52.878166,42.828243,32.8094,27.031847,16.24329,12.196901,10.871096,10.436519,10.662179,10.459111,5.845064,5.834759,235.0079,264.2895,258.9591,276.11542,278.45493,296.05344,295.4362,287.1028,280.45984,279.0902,281.3099,291.80148,297.69937,275.19434,265.03033,266.49652,267.70944,268.02512,268.09088,1016.5,967.19946,10.0,5.0,0.0,1.0
2025-10-03 22:00:00+00:00,20.9835,8.813027,12.9751215,25.303127,35.371006,51.876217,66.38845,58.716984,51.714104,45.577877,35.073013,25.493528,15.932603,10.707605,11.2891035,11.303655,10.861612,9.442764,3.5694232,3.4444933,233.97253,272.86234,267.0644,278.42688,279.3446,294.81415,292.0363,285.25516,284.82654,281.72507,297.8972,292.24908,303.6901,286.46008,271.14572,268.85425,264.92047,253.61038,253.61038,1016.8,967.1594,10.0,0.0,0.0,1.0
2025-10-03 23:00:00+00:00,17.4835,9.2771845,11.481644,23.98278,35.073013,51.774956,68.48033,57.579823,49.503292,43.446262,36.1459,26.139896,15.622928,9.956288,10.468217,12.756066,11.511007,9.347437,3.3221378,3.3947709,257.90524,286.38962,268.45187,281.72507,278.63705,290.49268,289.04672,284.40005,287.3541,284.5345,300.46545,292.71445,310.60123,293.55228,277.1249,270.0,259.69522,255.96373,256.75946,1017.4,967.1497,10.0,0.0,0.0,1.0
2025-10-04 12:00:00+00:00,12.5835,7.3306804,10.686212,17.54249,37.49703,52.64741,57.360664,48.162098,46.710617,33.643345,29.981102,30.495749,21.848768,15.965254,13.096543,9.592216,7.232746,4.955024,2.5479636,2.6439083,224.9999,284.03625,274.23633,288.12195,283.52316,283.72232,287.21616,293.7204,285.6423,276.20334,271.66025,265.60138,251.25856,244.39786,235.56096,228.65231,207.64589,161.56496,162.89719,1018.6,967.454,24.0,5.0,6.0,1.0
2025-10-04 13:00:00+00:00,14.383499,9.34482,10.058838,18.154074,38.730736,50.323395,54.739033,45.899147,41.209614,29.38708,31.128428,27.846275,22.28398,16.818987,13.708636,9.466226,6.764307,4.9196305,2.0738919,2.1732793,236.3099,284.93146,272.04535,287.52567,281.88864,286.50443,288.9466,286.44046,284.03625,267.6141,268.18173,257.84506,251.27411,248.96242,236.68936,222.39738,192.26476,150.9455,153.43501,1018.7,967.8594,100.0,10.0,0.0,1.0
2025-10-04 14:00:00+00:00,16.5835,9.277185,9.911678,19.449196,34.892998,50.323395,54.918976,46.04526,39.476917,31.26972,33.070683,26.303648,23.017887,17.948954,14.631523,10.037267,7.776451,5.291839,2.6494534,2.7831554,245.22488,281.3099,271.90912,285.06854,281.88864,289.29013,283.8407,293.1986,275.94678,267.7543,262.27826,253.93994,254.29129,250.34608,234.16226,215.90982,189.0902,171.25392,167.90526,1018.6,968.1388,100.0,5.0,0.0,1.0
2025-10-04 15:00:00+00:00,19.283499,7.8023114,9.163349,21.392056,35.067028,46.89003,55.746014,46.526,35.359135,31.135172,34.98912,29.559793,24.632574,18.441677,15.766776,11.694623,9.240102,6.701533,3.8325472,3.8925364,265.23645,278.13,268.26434,286.09088,281.15463,289.6987,282.875,283.78162,282.01144,270.0,260.53775,255.01831,252.09546,247.0362,228.91835,209.57774,183.57626,176.98727,177.13765,1017.8,967.8302,75.0,5.0,0.0,1.0
2025-10-04 16:00:00+00:00,21.3835,8.014658,9.094364,22.039713,33.643345,45.175404,57.986702,43.223434,38.67107,29.164799,35.28187,30.238667,25.446741,19.892435,16.639261,10.910383,6.1314983,5.3737607,3.2480288,3.3273182,284.03625,274.08554,271.68463,285.6423,278.24622,288.23257,282.99463,278.6731,268.727,277.38596,258.1976,257.06195,251.81085,246.46764,230.04251,202.93213,193.49574,187.12492,186.70975,1017.2,967.6054,5.0,5.0,0.0,1.0
2025-10-04 17:00:00+00:00,22.8835,7.9091973,10.058838,22.267128,36.1459,43.586155,57.408222,38.1904,33.792767,32.713287,35.731194,34.06307,25.84964,20.666971,17.683516,8.592033,7.4890785,6.642603,4.048777,4.1005344,304.9921,255.06853,278.36578,284.5345,281.14285,286.38962,284.74362,274.39862,277.9695,274.15958,260.29343,256.50424,250.1447,238.07916,206.56499,196.85847,192.72435,185.7105,185.44025,1016.3,966.99304,44.0,0.0,0.0,1.0
