date,temperature_2m,pressure_msl,wind_speed_30hPa,wind_speed_50hPa,wind_speed_70hPa,wind_speed_100hPa,wind_speed_150hPa,wind_speed_200hPa,wind_speed_250hPa,wind_speed_300hPa,wind_speed_400hPa,wind_speed_500hPa,wind_speed_600hPa,wind_speed_700hPa,wind_speed_800hPa,wind_speed_850hPa,wind_speed_900hPa,wind_speed_925hPa,wind_speed_950hPa,wind_speed_975hPa,wind_speed_1000hPa,wind_direction_30hPa,wind_direction_50hPa,wind_direction_70hPa,wind_direction_100hPa,wind_direction_150hPa,wind_direction_200hPa,wind_direction_250hPa,wind_direction_300hPa,wind_direction_400hPa,wind_direction_500hPa,wind_direction_600hPa,wind_direction_700hPa,wind_direction_800hPa,wind_direction_850hPa,wind_direction_900hPa,wind_direction_925hPa,wind_direction_950hPa,wind_direction_975hPa,wind_direction_1000hPa,surface_pressure,cloud_cover_high,cloud_cover_mid,cloud_cover_low,is_day
2024-08-02 2:00,23.0315,1011.9,16.896383,4.5816746,8.693117,16.846615,35.359135,45.899147,33.947704,22.76129,13.529523,11.734814,17.476923,16.666508,13.294864,12.742741,14.472848,16.341204,16.731653,4.8049555,4.8009305,85.60138,8.130019,296.56497,270,256.21838,251.0534,256.75946,265.10098,253.30067,276.3401,286.1444,285.1541,282.9074,280.0079,271.78986,265.42615,257.00537,236.97612,238.24055,962.83026,2,0,0,0
2024-08-02 3:00,22.1815,1011.7,17.044815,8.118749,9.890476,17.506556,35.495415,45.729614,32.221912,23.647835,15.401516,13.10391,17.786861,15.547253,11.955474,11.533165,13.45768,15.04258,15.32809,3.6978405,3.739051,81.25392,28.610369,301.60745,272.12103,248.58696,249.25385,254.84587,260.53775,255.37909,278.53067,284.38144,277.4313,276.48297,281.07016,277.72174,274.96964,264.5227,240.64233,242.10283,962.5029,6,0,0,0
2024-08-02 4:00,21.4315,1011.8,17.626055,2.8977058,9.001563,15.401516,37.384895,40.427925,29.301233,23.263,14.560791,13.10391,17.35927,15.431227,11.955474,10.360669,11.772995,13.528615,14.428097,3.631407,3.5043075,72.89719,63.435013,300.25635,284.6209,244.32324,248.36905,251.96562,257.125,249.14546,278.53067,284.74362,272.4895,263.51703,265.91446,273.3018,275.52744,268.33975,236.3099,236.3099,962.4766,12,0,0,0
2024-08-02 5:00,20.8815,1011.6,15.126468,3.3038929,10.547808,14.916852,37.10874,36.58461,27.914396,20.744415,14.959011,13.66845,16.559454,16.086952,12.492126,10.626075,12.257715,13.854195,14.010248,3.5236597,3.66763,80.13426,78.6901,312.5104,272.4895,245.22488,247.06787,248.19853,255.52966,252.3498,275.44025,279.21094,270,263.79663,264.68555,275.28998,279.01926,271.70978,239.03632,237.99466,962.1966,8,0,0,0
2024-08-02 6:00,20.3315,1010.8,16.198666,3.9413056,8.297766,16.31488,37.1822,34.80264,26.07935,19.26484,14.560791,13.622299,16.880459,17.09567,13.297604,11.902587,13.726427,15.385187,12.474541,3.465605,3.3443089,73.73973,99.46225,308.65982,263.15732,247.4569,245.82089,243.43501,250.34608,249.14546,272.72626,276.0089,268.8767,275.82623,277.1249,287.24155,288.9466,278.6731,234.46223,234.46223,961.34595,89,0,0,0
2024-08-02 7:00,20.0315,1011.1,15.67174,3.4892995,7.8291693,15.884608,38.382298,31.006804,25.501457,18.440886,16.198666,13.622299,15.910279,16.840818,14.826672,12.985122,13.0803585,13.804737,12.347821,3.3037667,3.3443089,82.875084,68.19853,294.44394,258.23172,248.19853,243.97046,242.78397,251.56496,253.73972,272.72626,268.4089,264.2895,280.49142,279.81924,279.95056,282.72437,272.91077,217.56866,215.53777,961.5823,56,0,0,0
2024-08-02 8:00,19.6315,1011,16.25042,1.2958934,7.8023114,15.884608,38.360413,30.721146,26.825306,20.335619,16.31488,13.10391,16.123524,17.026543,13.8111515,11.810674,12.213876,14.06874,13.435621,2.9051254,2.9671428,94.57384,90,311.63345,258.23172,254.3204,242.35411,232.85323,247.52052,263.15732,278.53067,260.53775,259.79608,274.48453,270,272.12103,278.88058,275.35574,236.3099,238.39255,961.4215,33,0,23,0
2024-08-02 9:00,19.3815,1010.9,13.10391,3.3038929,6.887768,16.198666,36.77347,31.590307,28.773502,21.460636,16.21162,12.463504,16.056808,16.50737,12.506703,11.116163,12.205506,14.566231,13.391653,3.0747597,2.9671428,81.46932,348.6901,311.18582,253.73972,255.71887,244.48618,234.16225,241.11351,267.70944,278.97253,262.09293,264.17374,283.7363,275.0795,270,272.56372,272.68372,238.39255,238.39255,961.28534,9,0,0,0
2024-08-02 10:00,19.4315,1010.5,11.315902,3.88768,6.1127167,19.330107,35.359135,28.517015,30.01609,22.60396,15.564214,12.463504,16.002018,15.431227,11.281066,9.86987,12.689811,15.856269,15.085329,2.9051254,2.9671428,76.75947,360,327.99466,256.42953,256.21838,248.68202,237.3391,242.7005,272.3859,278.97253,263.6599,267.5105,291.03757,274.28906,265.91446,269.21518,266.0276,236.3099,238.39255,960.9132,12,0,0,0
2024-08-02 11:00,19.731499,1010.8,13.215571,7.5840216,3.4892995,18.440886,34.633343,25.410748,25.027859,25.26992,13.745025,13.10391,18.026646,14.175478,10.883152,10.037143,11.382475,14.251956,16.128056,3.7033226,3.7541788,78.6901,19.983198,338.19852,251.56496,252.58194,250.64091,248.74942,247.3801,278.13,278.53067,252.89719,263.21112,293.38522,281.3099,276.84268,277.88306,266.2848,247.61981,248.74942,961.24774,0,41,0,1
2024-08-02 12:00,21.4315,1011.1,14.386751,7.008615,4.3465586,18.700869,32.783794,23.181646,21.858,24.209286,12.910246,13.10391,19.722479,16.038002,10.758538,8.912517,10.436519,14.41486,15.072291,4.741198,4.765383,82.234924,33.6901,333.43503,255.96373,251.56496,243.43501,258.0239,254.47583,287.52567,278.53067,254.40712,259.15973,287.52567,276.3401,274.96964,276.0541,266.82022,257.73523,258.23172,961.8107,0,0,0,1
2024-08-02 13:00,23.231499,1010.8,14.618343,6.671019,3.7781458,17.60222,32.221912,25.002684,21.538744,22.908375,13.912005,13.10391,19.722479,17.157974,10.542969,10.163024,13.36626,15.711326,11.49583,5.855468,5.844465,77.19574,29.054508,329.03632,263.6599,254.84587,238.78166,263.08887,261.87,297.75842,278.53067,254.40712,257.5926,283.32455,276.95285,273.87845,275.5529,270,266.0549,266.186,961.81586,0,0,1,1
2024-08-02 14:00,25.5315,1010.8,15.029011,6.479467,3.2397335,18.154074,28.926302,27.136515,20.825212,22.039713,14.01723,13.215571,20.796618,19.593794,11.151094,12.14678,14.641305,12.880231,8.778633,5.4424524,5.251967,82.56869,36.86999,306.86996,267.95465,254.40712,236.68936,264.64426,268.31534,303.6901,281.3099,257.73523,257.15228,276.95285,276.98096,278.88058,275.80664,270,267.87894,267.87894,962.182,0,0,0,1
2024-08-02 15:00,27.5315,1010.3,13.622299,7.9091973,3.2397335,18.142506,29.550915,30.225166,20.895653,20.180183,14.01723,13.529523,21.062386,21.82305,13.542016,13.851428,12.190847,8.915329,7.7335577,4.834421,5.0539837,92.72626,34.9921,323.13,270,254.74483,239.0363,262.8751,275.52744,303.6901,286.6993,260.34018,259.3804,274.57382,282.30798,280.68484,272.79263,270,270,270,962.02,0,0,0,1
2024-08-02 16:00,29.3815,1010.2,11.66304,5.223913,2.671553,18.154074,28.897259,34.487568,23.12725,17.792006,15.112583,14.151369,21.429834,22.812017,14.887995,12.546428,9.503929,8.90739,7.953566,5.252762,5.262748,90,29.744795,284.03625,267.95465,250.34608,244.39786,258.6901,280.49142,300.96368,285.94547,261.70294,259.8458,274.15958,281.3099,272.72626,268.60284,266.98727,265.60138,265.76367,962.2113,0,0,0,1
2024-08-02 17:00,30.5315,1009.8,11.66304,5.060625,4.0979743,16.846615,29.358492,29.301233,21.626282,18.429499,17.106281,14.775457,20.838808,23.03496,14.910009,10.360669,9.269899,8.928547,7.986455,5.472193,5.473903,90,50.194473,288.43503,270,247.96371,251.96562,261.38443,280.1246,294.62354,285.25516,265.13556,261.6342,275.19434,274.08554,268.60284,265.81516,263.9911,263.6599,263.88458,962.007,0,0,0,1
2024-08-02 18:00,31.6815,1009.3,11.912354,4.717123,5.7954116,17.506556,29.607689,26.565813,21.626282,18.968357,18.049706,15.884608,19.92431,22.28146,12.958933,10.837629,9.784685,9.033592,7.8707423,5.374935,5.376396,67.61982,74.054535,296.56497,272.12103,246.80139,257.3196,261.38443,277.8532,291.03757,281.76825,266.186,263.08887,270,267.3975,263.36758,260.31128,259.28693,257.00537,257.4712,961.70575,0,0,4,1
2024-08-02 19:00,32.2315,1009.1,13.957198,2.336205,5.536059,15.604623,29.960089,23.647835,21.421474,19.188414,19.056683,18.554369,19.017155,19.776384,13.779449,12.6353855,11.571657,11.129734,10.017471,6.937062,6.954494,68.19853,56.3099,290.55612,265.23645,248.42863,260.53775,266.53183,281.68933,287.81897,282.09473,267.33704,269.029,267.7543,263.29025,257.5926,252.97939,246.64441,244.17906,243.43501,961.5985,0,0,16,1
2024-08-02 20:00,31.231499,1008.9,14.386751,3.88768,7.5840216,17.155298,30.734808,23.008951,22.687387,19.188414,19.056683,19.674547,19.042793,18.780075,14.581299,13.07804,11.968812,11.379119,10.544391,6.89011,7.02477,82.234924,90,289.9832,259.1145,251.56496,260.2725,268.36346,281.68933,287.81897,287.24155,273.99084,272.04535,271.06088,265.68405,259.1145,256.75946,256.2392,254.74483,255.5792,961.2563,0,2,20,1
